company,year,industry,tot_asset,equity,loss,liq,d/e
NHV,2017,Nguyên vật liệu,68333607429.49999,30046773435.0,0,0.0153131240814349,0.0207343394573707
NHV,2018,Nguyên vật liệu,31006746511.79,27029998294.120003,0,0.0240597125276054,0.0
NHV,2019,Nguyên vật liệu,37349632746.4,28610000220.1,0,0.0005867655031256,0.1743615195464183
NHV,2020,Nguyên vật liệu,34028797716.27,31398845758.56,0,0.0006592770451973,0.0
NHV,2021,Nguyên vật liệu,35125618173.2,32372207613.94,0,7.288805302659128e-05,0.0
NHV,2022,Nguyên vật liệu,36354133014.6,34489780663.799995,0,0.0089792281958396,0.0173964573984592
NHV,2023,Nguyên vật liệu,,,0,,0.0
NHV,2024,Nguyên vật liệu,,,0,,0.0
NHW,2016,Công nghiệp,,,0,,0.0
NHW,2017,Công nghiệp,,,0,,0.0
NHW,2018,Công nghiệp,,,0,,0.0
NHW,2019,Công nghiệp,,,0,,0.0
NHW,2020,Công nghiệp,,,0,,0.0
NHW,2021,Công nghiệp,,,0,,0.0
NHW,2022,Công nghiệp,,,0,,0.0
NHW,2023,Công nghiệp,,,0,,0.0
NHW,2024,Công nghiệp,,,0,,0.0
NICOTEX,2016,Nguyên vật liệu,,,0,,0.0
NICOTEX,2017,Nguyên vật liệu,,,0,,0.0
NICOTEX,2018,Nguyên vật liệu,,,0,,0.0
NICOTEX,2019,Nguyên vật liệu,,,0,,0.0
NICOTEX,2020,Nguyên vật liệu,,,0,,0.0
NICOTEX,2021,Nguyên vật liệu,,,0,,0.0
NICOTEX,2022,Nguyên vật liệu,,,0,,0.0
NICOTEX,2023,Nguyên vật liệu,,,0,,0.0
NICOTEX,2024,Nguyên vật liệu,,,0,,0.0
NIS,2016,Công nghệ Thông tin,,,0,,0.0
NIS,2017,Công nghệ Thông tin,,,0,,0.0
NIS,2018,Công nghệ Thông tin,,,0,,0.0
NIS,2019,Công nghệ Thông tin,,,0,,0.0
NIS,2020,Công nghệ Thông tin,,,0,,0.0
NIS,2021,Công nghệ Thông tin,,,0,,0.0
NIS,2022,Công nghệ Thông tin,,,0,,0.0
NIS,2023,Công nghệ Thông tin,,,0,,0.0
NIS,2024,Công nghệ Thông tin,,,0,,0.0
NITORI,2016,Hàng Tiêu dùng,,,0,,0.0
NITORI,2017,Hàng Tiêu dùng,1781194270998.1,1578879518368.6,0,0.4264332635570835,0.0
NITORI,2018,Hàng Tiêu dùng,1866935773925.89,1618421127392.9402,0,0.4096730743700671,0.0
NITORI,2019,Hàng Tiêu dùng,1872271712621.05,1656692588993.65,0,0.4789002438813373,0.0
NITORI,2020,Hàng Tiêu dùng,,,0,,0.0
NITORI,2021,Hàng Tiêu dùng,,,0,,0.0
NITORI,2022,Hàng Tiêu dùng,,,0,,0.0
NITORI,2023,Hàng Tiêu dùng,,,0,,0.0
NITORI,2024,Hàng Tiêu dùng,,,0,,0.0
NJC,2016,Hàng Tiêu dùng,651715808889.35,118394920752.81,0,0.0119916604838825,3.3233474318583163
NJC,2017,Hàng Tiêu dùng,136475052618.1,31582194806.4,0,0.1147271158825949,1.5678767742438722
NJC,2018,Hàng Tiêu dùng,99509233492.06,30242224718.11,0,0.0837832591712731,1.172776440214103
NJC,2019,Hàng Tiêu dùng,119849961404.55,31475320126.9,0,0.1071275206761357,1.942218156629782
NJC,2020,Hàng Tiêu dùng,133923834772.56,32460684129.09,0,0.0811312414695449,2.414809775880946
NJC,2021,Hàng Tiêu dùng,168849860192.22,32687703921.38,0,0.0426437113466545,3.000370973327131
NJC,2022,Hàng Tiêu dùng,170595167548.19998,35706133905.6,0,0.0197994659353153,2.9886465004844327
NJC,2023,Hàng Tiêu dùng,167569243555.62,42739616637.16,0,0.0942649617561648,2.3505850893307323
NJC,2024,Hàng Tiêu dùng,236368093300.23,40125673694.91,0,0.0936895007293628,3.9789795262566026
NKG,2016,Nguyên vật liệu,2536395216762.53,454228624871.8,0,0.0144091547747039,3.091686089742262
NKG,2017,Nguyên vật liệu,4473155397185.3,1106312495818.6,0,0.0272461158872972,2.6295895443936192
NKG,2018,Nguyên vật liệu,6816883807765.42,1970105103544.08,0,0.0091465021249846,2.101446828491198
NKG,2019,Nguyên vật liệu,5279311483908.15,1931265031387.25,0,0.0567590842447653,1.4896718239104412
NKG,2020,Nguyên vật liệu,5080545605058.84,1900592933096.97,1,0.0094294148117237,1.0249888975117518
NKG,2021,Nguyên vật liệu,4813117861653.76,1972232500831.22,0,0.0282312356251364,0.9438648563675534
NKG,2022,Nguyên vật liệu,9238749219777.6,3433922216727.0,0,0.048801797267948,0.6673978926096331
NKG,2023,Nguyên vật liệu,7807240701331.56,3085397078341.18,1,0.0746914395380616,0.9614114717457334
NKG,2024,Nguyên vật liệu,6974178710556.869,3091152155288.7896,0,0.0641972449051352,0.8791425395914692
NKIC,2016,Công nghiệp,,,0,,0.0
NKIC,2017,Công nghiệp,,,0,,0.0
NKIC,2018,Công nghiệp,,,0,,0.0
NKIC,2019,Công nghiệp,,,0,,0.0
NKIC,2020,Công nghiệp,,,0,,0.0
NKIC,2021,Công nghiệp,,,0,,0.0
NKIC,2022,Công nghiệp,,,0,,0.0
NKIC,2023,Công nghiệp,,,0,,0.0
NKIC,2024,Công nghiệp,,,0,,0.0
NLADC,2016,Tài chính,,,0,,0.0
NLADC,2017,Tài chính,,,0,,0.0
NLADC,2018,Tài chính,,,0,,0.0
NLADC,2019,Tài chính,,,0,,0.0
NLADC,2020,Tài chính,,,0,,0.0
NLADC,2021,Tài chính,,,0,,0.0
NLADC,2022,Tài chính,,,0,,0.0
NLADC,2023,Tài chính,,,0,,0.0
NLADC,2024,Tài chính,,,0,,0.0
NLG,2016,Tài chính,3565632904226.57,1722811238672.0498,0,0.0842680956029755,0.262723103601787
NLG,2017,Tài chính,4346166627366.9,2203091526886.6,0,0.1500388903758776,0.2234530590145288
NLG,2018,Tài chính,5296984872913.71,2494241237555.85,0,0.263356314749826,0.119405036322703
NLG,2019,Tài chính,6223359788661.601,3434927737424.95,0,0.2176821938123869,0.1906336803430663
NLG,2020,Tài chính,6869768101170.03,3905957698661.97,0,0.1743015997416815,0.1402470811894519
NLG,2021,Tài chính,8458477752770.1,4166609398516.04,0,0.0786624979551925,0.3656014500285287
NLG,2022,Tài chính,14170582714674.6,8116599299897.399,0,0.1317499063872527,0.2667191318987455
NLG,2023,Tài chính,15709131280023.04,7722775506964.18,0,0.1393132375894735,0.3889788552896689
NLG,2024,Tài chính,16308397333433.158,7713670535007.749,0,0.0887797425418482,0.4513095501294601
NLS,2016,Tiện ích Cộng đồng,137463847633.55,100524053259.55,0,0.1392110936109827,0.10110381506164
NLS,2017,Tiện ích Cộng đồng,237416254747.0,208358346973.0,0,0.0481883274301991,0.0296084576866
NLS,2018,Tiện ích Cộng đồng,229866504412.48,199633782409.56,0,0.0680180796415814,0.0253350683884943
NLS,2019,Tiện ích Cộng đồng,289271905439.4,239637672400.75,0,0.084841015099862,0.0169251944377811
NLS,2020,Tiện ích Cộng đồng,104517908694.99,35967809438.19,0,0.2176203160900049,0.0523502506661065
NLS,2021,Tiện ích Cộng đồng,90237037537.84,36521839138.58,0,0.1832952368417913,0.0223604336271591
NLS,2022,Tiện ích Cộng đồng,90309401323.8,38946847052.4,0,0.2164254944014236,0.005237907955053
NLS,2023,Tiện ích Cộng đồng,94162194287.2,38266910143.56,0,0.1557151759118803,0.0
NLS,2024,Tiện ích Cộng đồng,86732393664.35999,39529000237.10999,0,0.312450903072859,0.017023243339412
NMISTEEL,2016,Nguyên vật liệu,,,0,,0.0
NMISTEEL,2017,Nguyên vật liệu,1245428367260.7,259010612428.4,0,0.0038928459336153,2.133615704746333
NMISTEEL,2018,Nguyên vật liệu,1790152602436.25,339131557520.54004,0,0.0975348566616894,1.615676289682991
NMISTEEL,2019,Nguyên vật liệu,1876667443660.75,335226378174.35004,0,0.0102775684591865,1.272007423409191
NMISTEEL,2020,Nguyên vật liệu,,,0,,0.0
NMISTEEL,2021,Nguyên vật liệu,,,0,,0.0
NMISTEEL,2022,Nguyên vật liệu,,,0,,0.0
NMISTEEL,2023,Nguyên vật liệu,,,0,,0.0
NMISTEEL,2024,Nguyên vật liệu,,,0,,0.0
NMISTEELGROUP,2016,Nguyên vật liệu,,,0,,0.0
NMISTEELGROUP,2017,Nguyên vật liệu,4028094000000.0,1025450300000.0,0,0.0122502354711682,1.7147861773505748
NMISTEELGROUP,2018,Nguyên vật liệu,6183295908047.19,1573866373789.4602,0,0.0112935958025926,1.7151825739106137
NMISTEELGROUP,2019,Nguyên vật liệu,6936644411943.351,1669738478479.5,0,0.0086016799431029,1.0488057098658103
NMISTEELGROUP,2020,Nguyên vật liệu,,,0,,0.0
NMISTEELGROUP,2021,Nguyên vật liệu,,,0,,0.0
NMISTEELGROUP,2022,Nguyên vật liệu,,,0,,0.0
NMISTEELGROUP,2023,Nguyên vật liệu,,,0,,0.0
NMISTEELGROUP,2024,Nguyên vật liệu,,,0,,0.0
NMK,2016,Công nghiệp,167322625612.66998,29343883941.42,0,0.0737336678145325,1.8591087346237667
NMK,2017,Công nghiệp,169894653876.5,30500047821.6,0,0.0546427273282441,1.7690317967760336
NMK,2018,Công nghiệp,146592235881.71002,27563743942.44,1,0.1397388500823448,1.464660477593895
NMK,2019,Công nghiệp,171460047656.30002,28133230505.25,0,0.1068225583169958,1.3105239858063846
NMK,2020,Công nghiệp,177300698638.77,26775976651.2,0,0.0213082994193226,1.5064031734951606
NMK,2021,Công nghiệp,159128210645.54,27353753305.28,0,0.1201980440777116,1.498156691145187
NMK,2022,Công nghiệp,155418841835.4,27899883913.8,0,0.0479582404152382,0.938655625532784
NMK,2023,Công nghiệp,207909032373.6,29619994620.36,0,0.2030942088423749,1.1038523824310746
NMK,2024,Công nghiệp,228727069963.23,32067391010.97,0,0.3312779421338764,1.0749688811723908
NNB,2016,Tiện ích Cộng đồng,273470330798.58,108265668416.04,0,0.0534381800346872,1.185676476859323
NNB,2017,Tiện ích Cộng đồng,296329646075.4,106093301763.4,1,0.0232552030465644,1.627462226137118
NNB,2018,Tiện ích Cộng đồng,338961264532.41003,102122242890.15,0,0.0172804620090445,1.9822593201585983
NNB,2019,Tiện ích Cộng đồng,329974113411.15,98411977966.9,1,0.0081302755565168,2.223881062147337
NNB,2020,Tiện ích Cộng đồng,336484716986.25,94322066533.38,0,0.0273221074649154,2.352752508173314
NNB,2021,Tiện ích Cộng đồng,355727867672.36,94444209131.54,0,0.0379412133879571,2.481948830528767
NNB,2022,Tiện ích Cộng đồng,,,0,,0.0
NNB,2023,Tiện ích Cộng đồng,,,0,,0.0
NNB,2024,Tiện ích Cộng đồng,,,0,,0.0
NNC,2016,Công nghiệp,283934002890.04,202639035681.39,0,0.2702860444159999,0.0
NNC,2017,Công nghiệp,346110703244.6,284897283377.0,0,0.0725171692900878,0.0
NNC,2018,Công nghiệp,381449938654.83,314198078848.30005,0,0.1066594150970506,0.0
NNC,2019,Công nghiệp,290540181465.95,216454504150.3,0,0.1823696462599603,0.0
NNC,2020,Công nghiệp,243779801081.67,184288136293.8,0,0.0835466183092698,0.0
NNC,2021,Công nghiệp,235357519394.38,176584809274.34,0,0.1338360803316325,0.0
NNC,2022,Công nghiệp,212696640244.2,180934749769.8,0,0.2312693526636059,0.0
NNC,2023,Công nghiệp,235974565224.54,203732447079.36,0,0.0539740299970069,0.0
NNC,2024,Công nghiệp,245917607713.29,213388074198.21,0,0.0793223421356737,0.0087163381111089
NNG,2016,Nguyên vật liệu,1337775344682.23,476351677694.68,0,0.047529343570847,1.448354073040573
NNG,2017,Nguyên vật liệu,1641174497830.7,439778083787.0,0,0.0301301879363598,2.296661281329764
NNG,2018,Nguyên vật liệu,1551271528717.59,410185739224.77,0,0.0128023630515141,2.2688241873771884
NNG,2019,Nguyên vật liệu,1627104725987.65,636469550230.8,0,0.0391641794820056,1.2904691006783586
NNG,2020,Nguyên vật liệu,1736743830446.52,732222011826.27,1,0.1753219517430819,1.0929151282558167
NNG,2021,Nguyên vật liệu,1454753968391.26,772566475766.0599,0,0.0316217682091984,0.6747223243840631
NNG,2022,Nguyên vật liệu,1199360807488.2,717349623637.7999,1,0.0208686122188849,0.468160463995124
NNG,2023,Nguyên vật liệu,1123780243252.04,703061728859.2999,0,0.0122070427734716,0.3618624504386784
NNG,2024,Nguyên vật liệu,,,0,,0.0
NNQ,2016,Hàng Tiêu dùng,,,0,,0.0
NNQ,2017,Hàng Tiêu dùng,,,0,,0.0
NNQ,2018,Hàng Tiêu dùng,,,0,,0.0
NNQ,2019,Hàng Tiêu dùng,11546765113.0,10305082962.85,0,0.0689801910972673,0.0189227006422925
NNQ,2020,Hàng Tiêu dùng,,,0,,0.0
NNQ,2021,Hàng Tiêu dùng,,,0,,0.0
NNQ,2022,Hàng Tiêu dùng,,,0,,0.0
NNQ,2023,Hàng Tiêu dùng,,,0,,0.0
NNQ,2024,Hàng Tiêu dùng,,,0,,0.0
NNT,2016,Tiện ích Cộng đồng,278472178447.82,80036729449.47,0,0.0224981049941904,1.618682094627842
NNT,2017,Tiện ích Cộng đồng,262310699389.2,82766383248.5,0,0.0378650313876939,1.4151680940537263
NNT,2018,Tiện ích Cộng đồng,242440586377.53003,87693711165.56001,0,0.0501975799245053,1.1627049773853515
NNT,2019,Tiện ích Cộng đồng,247687854716.9,97719841765.0,0,0.0305633863378262,0.911529473881665
NNT,2020,Tiện ích Cộng đồng,244764391369.68,109302581211.39,0,0.0161012832489088,0.7025715806172355
NNT,2021,Tiện ích Cộng đồng,243268666799.78,121183116138.46,0,0.0235727191341075,0.5461529850085688
NNT,2022,Tiện ích Cộng đồng,223569145930.8,127437878479.2,0,0.0166547350838496,0.4312924046987402
NNT,2023,Tiện ích Cộng đồng,212481991452.5,138592877473.91998,0,0.0301558450313771,0.3199820085689839
NNT,2024,Tiện ích Cộng đồng,216776845425.24,151441731870.15,0,0.0291665790267738,0.2307844729621645
NO1,2016,Công nghiệp,,,0,,0.0
NO1,2017,Công nghiệp,,,0,,0.0
NO1,2018,Công nghiệp,,,0,,0.0
NO1,2019,Công nghiệp,258277170250.45,53656178134.65,1,0.099665090237317,2.283381771656241
NO1,2020,Công nghiệp,228008864990.97,52859422475.37,0,0.1646180362724778,1.6996255434989245
NO1,2021,Công nghiệp,140318213727.2,70513999604.74,0,0.0714522765116735,0.540015872475064
NO1,2022,Công nghiệp,234235514887.8,125822960467.8,0,0.0300998855104325,0.1927867541314745
NO1,2023,Công nghiệp,659821314908.0399,176113831987.8,0,0.0342908850045157,0.249105398992619
NO1,2024,Công nghiệp,249926420323.89,175876037981.43,0,0.1073416803287267,0.2066225630127452
NOS,2016,Công nghiệp,1809884577790.76,-1994009636674.26,1,0.0018735537584773,-1.2924431103348677
NOS,2017,Công nghiệp,1192013038829.9,-2197606299994.7,1,0.0001628235200266,-0.95737354348396
NOS,2018,Công nghiệp,1107473142828.32,-2209665625877.44,1,0.0019002030868176,-0.8991321241918157
NOS,2019,Công nghiệp,877189360556.6,-2362244285896.3003,1,0.0013646212339379,-0.8290918567348485
NOS,2020,Công nghiệp,688718188326.42,-2466288499993.29,1,0.0012724210411656,-0.7648738567321269
NOS,2021,Công nghiệp,544485124398.52,-2573532823951.4,1,0.0018041156264556,-0.7073964041876
NOS,2022,Công nghiệp,460369685718.6,-2558384820388.2,1,0.0074685170980211,-0.6780205476137842
NOS,2023,Công nghiệp,376779424970.5,-2616502386810.36,1,0.0190191967542841,-0.6553730082001508
NOS,2024,Công nghiệp,292492173247.44,-2741906213323.769,1,0.0096179995100249,-0.6296645063242664
NOSU,2016,Hàng Tiêu dùng,173799406664.1,49445740148.43,1,0.0040297005172956,1.8301693503439924
NOSU,2017,Hàng Tiêu dùng,,,0,,0.0
NOSU,2018,Hàng Tiêu dùng,,,0,,0.0
NOSU,2019,Hàng Tiêu dùng,,,0,,0.0
NOSU,2020,Hàng Tiêu dùng,,,0,,0.0
NOSU,2021,Hàng Tiêu dùng,,,0,,0.0
NOSU,2022,Hàng Tiêu dùng,,,0,,0.0
NOSU,2023,Hàng Tiêu dùng,,,0,,0.0
NOSU,2024,Hàng Tiêu dùng,,,0,,0.0
NOVAGALAXY,2016,Tài chính,912969445779.95,150563863745.33,0,0.1674759344487669,1.3250855486643167
NOVAGALAXY,2017,Tài chính,253800781211.6,123470445612.49998,0,0.0743250784491195,0.7965468943771526
NOVAGALAXY,2018,Tài chính,1716868916924.61,341740857459.61005,0,0.0149736345060983,3.909826615209209
NOVAGALAXY,2019,Tài chính,2510575510678.95,442399826717.55,1,0.0473860530906625,3.837370682521911
NOVAGALAXY,2020,Tài chính,2807571090065.49,133165349891.91,1,0.0059265765026529,17.676675365678022
NOVAGALAXY,2021,Tài chính,,,0,,0.0
NOVAGALAXY,2022,Tài chính,,,0,,0.0
NOVAGALAXY,2023,Tài chính,,,0,,0.0
NOVAGALAXY,2024,Tài chính,,,0,,0.0
NPS,2016,Hàng Tiêu dùng,54122187420.77,23794415420.05,0,0.008651369405855,0.272917053124071
NPS,2017,Hàng Tiêu dùng,51153744089.0,22173849979.4,1,0.0194557110359007,0.233052620496706
NPS,2018,Hàng Tiêu dùng,41100284763.34,22760425370.45,0,0.0688473904700033,0.0
NPS,2019,Hàng Tiêu dùng,40303599297.0,20557240370.55,0,0.0890628686782619,0.0
NPS,2020,Hàng Tiêu dùng,,,0,,0.0
NPS,2021,Hàng Tiêu dùng,,,0,,0.0
NPS,2022,Hàng Tiêu dùng,,,0,,0.0
NPS,2023,Hàng Tiêu dùng,,,0,,0.0
NPS,2024,Hàng Tiêu dùng,,,0,,0.0
NPSJ,2016,Công nghiệp,111678094715.08,55624587798.46999,0,0.0611518952854039,0.0
NPSJ,2017,Công nghiệp,126218940057.7,53598492651.2,0,0.0425837072862671,0.2298572103542947
NPSJ,2018,Công nghiệp,,,0,,0.0
NPSJ,2019,Công nghiệp,,,0,,0.0
NPSJ,2020,Công nghiệp,,,0,,0.0
NPSJ,2021,Công nghiệp,,,0,,0.0
NPSJ,2022,Công nghiệp,,,0,,0.0
NPSJ,2023,Công nghiệp,,,0,,0.0
NPSJ,2024,Công nghiệp,,,0,,0.0
NQB,2016,Tiện ích Cộng đồng,170667140401.77,96167144060.25,0,0.1696166144191737,0.4131093704233346
NQB,2017,Tiện ích Cộng đồng,167804692085.09998,123024028823.49998,0,0.1829055152160748,0.3016275914458733
NQB,2018,Tiện ích Cộng đồng,162458950694.71002,119121518588.42,0,0.1313269508797505,0.2682515144652996
NQB,2019,Tiện ích Cộng đồng,152936567377.1,116383683848.25,0,0.045042444133485,0.2366690214047918
NQB,2020,Tiện ích Cộng đồng,151909574578.65,113519286033.93,0,0.0728743507891823,0.2458596073846692
NQB,2021,Tiện ích Cộng đồng,160698956314.88,112584107135.88,0,0.0334630546649173,0.3344766966510762
NQB,2022,Tiện ích Cộng đồng,149736107598.0,109327555909.8,0,0.0335887683504013,0.2446269023581332
NQB,2023,Tiện ích Cộng đồng,144917126653.02,108380372944.92,0,0.0615576049975049,0.2139333547806063
NQB,2024,Tiện ích Cộng đồng,141518485256.69998,108699660693.84,0,0.0833399465285163,0.1730742211672436
NQN,2016,Tiện ích Cộng đồng,,,0,,0.0
NQN,2017,Tiện ích Cộng đồng,699661185101.2,386957600562.4,0,0.0940550151161831,0.4846994254109625
NQN,2018,Tiện ích Cộng đồng,667082719467.17,371116336031.84,0,0.0382402389061068,0.4549824674799369
NQN,2019,Tiện ích Cộng đồng,678623544188.2001,387594004012.15,0,0.0289250825082725,0.5070122512381275
NQN,2020,Tiện ích Cộng đồng,706318941576.78,378677339730.9,0,0.0167550619873664,0.5849154777082536
NQN,2021,Tiện ích Cộng đồng,692197383793.92,366067490541.34,0,0.0042747830269479,0.5993753929338934
NQN,2022,Tiện ích Cộng đồng,743119913098.2,362302969636.2,0,0.005492101227626,0.6253298187069649
NQN,2023,Tiện ích Cộng đồng,674615704628.76,358823126471.56,0,0.0294308899205154,0.6064497138709019
NQN,2024,Tiện ích Cộng đồng,603135450464.5199,364958148654.6,0,0.0667290208482904,0.4460980915566356
NQT,2016,Tiện ích Cộng đồng,189424214973.67,127216621121.68,0,0.1323593158754017,0.3181181838703402
NQT,2017,Tiện ích Cộng đồng,196524009421.6,132217605055.9,0,0.1932124480721418,0.2789376481710388
NQT,2018,Tiện ích Cộng đồng,195553116701.45,127632311825.33,0,0.1764330269790794,0.2474616268177773
NQT,2019,Tiện ích Cộng đồng,180619709178.35,125311521260.25,0,0.1469255725486515,0.2157537647899117
NQT,2020,Tiện ích Cộng đồng,174055504617.54,122948920947.51,0,0.1711254321798591,0.1847157558949682
NQT,2021,Tiện ích Cộng đồng,165967701884.38,124075080304.3,0,0.1276592946289029,0.15242091348624
NQT,2022,Tiện ích Cộng đồng,157716408723.6,121828280485.2,0,0.1230338618184399,0.1229108946967291
NQT,2023,Tiện ích Cộng đồng,172627647754.62,120654252634.63998,0,0.0487111756301791,0.2271418976911536
NQT,2024,Tiện ích Cộng đồng,169911529215.24,122152667154.24,0,0.0299976808412647,0.1817814486971621
NRC,2016,Tài chính,,,0,,0.0
NRC,2017,Tài chính,22727274070.2,22397885188.7,0,0.0187343604466091,0.0
NRC,2018,Tài chính,174240144654.65002,105265179542.91,0,0.0253932052895705,0.0102251761187681
NRC,2019,Tài chính,326697991984.65,133169447451.3,0,0.0496248440521842,0.2990591803485118
NRC,2020,Tài chính,539180520050.34,265067575778.25,0,0.0496868385145271,0.3070919785811059
NRC,2021,Tài chính,476556338742.94,296043419494.84,0,0.017509415980638,0.1610579603785824
NRC,2022,Tài chính,1213713876551.4,693430575090.0,0,0.0028385137314149,0.4159339054638107
NRC,2023,Tài chính,1320549345563.0398,743562634625.6399,1,0.0005831463556037,0.4540417254887143
NRC,2024,Tài chính,1187426937334.8298,737525318495.5199,1,0.0004308787858041,0.308751512641709
NRCO,2016,Nguyên vật liệu,,,0,,0.0
NRCO,2017,Nguyên vật liệu,,,0,,0.0
NRCO,2018,Nguyên vật liệu,,,0,,0.0
NRCO,2019,Nguyên vật liệu,,,0,,0.0
NRCO,2020,Nguyên vật liệu,,,0,,0.0
NRCO,2021,Nguyên vật liệu,,,0,,0.0
NRCO,2022,Nguyên vật liệu,,,0,,0.0
NRCO,2023,Nguyên vật liệu,,,0,,0.0
NRCO,2024,Nguyên vật liệu,,,0,,0.0
NS2,2016,Tiện ích Cộng đồng,780968190391.14,407448801513.88,0,0.0541033473014157,0.1353199671699408
NS2,2017,Tiện ích Cộng đồng,789179605473.0,406034247390.1,0,0.0577932432507094,0.1304125248339608
NS2,2018,Tiện ích Cộng đồng,775117014460.53,389013236264.48,0,0.0611584473088532,0.1937246709694826
NS2,2019,Tiện ích Cộng đồng,800327693191.65,377876702171.15,0,0.0703049150326928,0.2316147704785174
NS2,2020,Tiện ích Cộng đồng,773986314587.85,366224333009.85,1,0.0481875362922411,0.2816070107189087
NS2,2021,Tiện ích Cộng đồng,811737153910.38,360639308169.38,0,0.0725283178789916,0.3551022547772657
NS2,2022,Tiện ích Cộng đồng,789630046183.7999,350934317647.8,1,0.0813731716161717,0.3914542852331421
NS2,2023,Tiện ích Cộng đồng,750905936189.9199,337819196990.54,1,0.0388504867190735,0.484749150485269
NS2,2024,Tiện ích Cộng đồng,819282895737.7499,332474026211.31,1,0.040893522399367,0.7163207188141194
NS3,2016,Tiện ích Cộng đồng,63340724281.91,41588498032.11,0,0.2576589773023964,0.0150609430404626
NS3,2017,Tiện ích Cộng đồng,71034543801.9,51763751926.6,0,0.3357559974230744,0.0079533133259693
NS3,2018,Tiện ích Cộng đồng,82876093060.28,51915254204.12,0,0.2442458644174606,0.2049272511279681
NS3,2019,Tiện ích Cộng đồng,203643466833.3,61608984314.15,0,0.0041746983432369,1.870424086676324
NS3,2020,Tiện ích Cộng đồng,209982848312.16,70973176555.89,0,0.0706141106045818,1.7424514111125404
NS3,2021,Tiện ích Cộng đồng,209550995668.08,74649323969.7,0,0.0527224856916435,1.613114430780611
NS3,2022,Tiện ích Cộng đồng,202976074026.6,73793024638.8,0,0.0550885154805715,1.5667750610592146
NS3,2023,Tiện ích Cộng đồng,205963367926.68,89963520873.26,0,0.068450106643521,1.117147387502622
NS3,2024,Tiện ích Cộng đồng,380252325254.07,107612345748.81,0,0.0131571915144165,0.1142053502475193
NSC,2016,Hàng Tiêu dùng,1105959256531.97,711882081120.09,0,0.0440893482283815,0.2743970189715278
NSC,2017,Hàng Tiêu dùng,1040571244969.2,759972965412.5,0,0.1194379686410407,0.1206513575157654
NSC,2018,Hàng Tiêu dùng,1046152404435.19,709711828897.38,0,0.1205614460967991,0.1361292385968807
NSC,2019,Hàng Tiêu dùng,1014779068741.75,684186131996.25,0,0.1824649251431018,0.1510719169532458
NSC,2020,Hàng Tiêu dùng,1113646131751.23,711005236586.1901,0,0.1741180719880822,0.2142457335355562
NSC,2021,Hàng Tiêu dùng,1116962128708.14,744894803992.52,0,0.145474004982382,0.1505458487945985
NSC,2022,Hàng Tiêu dùng,1159175147760.6,782779508539.7999,0,0.1613683352468074,0.1538114054423772
NSC,2023,Hàng Tiêu dùng,1174923093519.88,783729843289.4199,0,0.2013583631730675,0.1635502044153055
NSC,2024,Hàng Tiêu dùng,1266063988823.0398,824297044643.94,0,0.2154244452186464,0.2183900838857186
NSG,2016,Nguyên vật liệu,118258246475.59,67035322415.44,0,0.0182464675075779,0.6476611155057279
NSG,2017,Nguyên vật liệu,121224912994.49998,68110196288.4,0,0.0181082281189147,0.5012904636191009
NSG,2018,Nguyên vật liệu,109163076430.07,65335480662.600006,0,0.0554993075210835,0.4203739147213772
NSG,2019,Nguyên vật liệu,99592899235.7,61311472028.950005,0,0.0093751258866385,0.327802663717813
NSG,2020,Nguyên vật liệu,94702172797.89,52664264764.65,1,0.0094446840132049,0.308481636646617
NSG,2021,Nguyên vật liệu,58262757662.98,11834911379.42,1,0.0053648317995529,1.3232426160496928
NSG,2022,Nguyên vật liệu,51343079469.0,2583795275.4,1,0.0052195932026595,5.517813615861215
NSG,2023,Nguyên vật liệu,44581698186.34,-5748033377.5,1,0.0023595380521469,-2.3438504687353827
NSG,2024,Nguyên vật liệu,40490660040.45,-7095142709.73,1,0.0025265568058856,-1.824658021425852
NSH,2016,Nguyên vật liệu,535086462797.08,67156658664.19,0,0.0199160099106475,5.660544202782592
NSH,2017,Nguyên vật liệu,566497509093.6,163040668233.09998,0,0.0340580242747584,1.9922994633179192
NSH,2018,Nguyên vật liệu,593256864594.86,158207665172.47,0,0.0174828252792371,2.2119353273233475
NSH,2019,Nguyên vật liệu,578065514858.65,153105012812.7,1,0.004899204325469,2.19512397103612
NSH,2020,Nguyên vật liệu,507371740504.02,149467695212.43,0,0.0022363549543631,2.098708493231138
NSH,2021,Nguyên vật liệu,527992562090.76,149380194795.96,0,0.0022817457672309,2.1357636868188665
NSH,2022,Nguyên vật liệu,491481196979.4,139753779152.4,0,0.0085086092666435,2.156601937315297
NSH,2023,Nguyên vật liệu,480025479733.18,136785735053.98,0,0.0047642480239407,2.129595299172274
NSH,2024,Nguyên vật liệu,514599196210.59,134656799386.11,0,0.0031771860426321,2.187532285379158
NSL,2016,Tiện ích Cộng đồng,93201824034.87,47817087373.35,0,0.0849126344253637,0.8535360506774977
NSL,2017,Tiện ích Cộng đồng,99070566084.0,54836813087.0,0,0.0203385832790292,0.4568665439283025
NSL,2018,Tiện ích Cộng đồng,97086671205.37,54199486765.22,0,0.0577581819474292,0.4289457200044693
NSL,2019,Tiện ích Cộng đồng,112153755026.95,59691398074.75,0,0.1098368524410074,0.5457425709020208
NSL,2020,Tiện ích Cộng đồng,92862859795.65,63589673099.61,0,0.0576560412593582,0.1806341254407305
