in_stock_lag1,invest_nav_lag1,long_receive_lag1,long_liability_lag1,other_long_asset_lag1,cwip_lag1,other_short_asset_lag1,long_invest_lag1,other_fund_lag1,gov_own_lag1,for_own_lag1,roe_lag1,expense_lag1,company,year,roe
183253905025.12,18317434140.0,0.0,0.0,603945084.24,1439905885.32,1342815636.9199998,92858633930.72,0.0,0.0,0.0,0.0261,609079192200.66,PAS,2023.0,-0.0008
168032749628.00998,18001616310.0,0.0,0.0,2804620603.1099997,120472611551.34,398627850.98999995,39708695530.68,0.0,0.0,0.0,-0.0008,396112683592.25995,PAS,2024.0,0.0144
48578362170.65,0.0,0.0,0.0,5023270098.6,15842283801.5,3068176025.85,0.0,0.0,0.0,0.0,0.0065,151969311221.0,PAT,2019.0,0.039
83144308383.99,0.0,0.0,0.0,16434850535.460001,4670820.0,679346815.14,0.0,0.0,0.0,0.0,0.039,460484452003.59,PAT,2020.0,0.2915
41136491888.3,0.0,0.0,0.0,14975074155.44,4596680.0,1646714908.56,0.0,0.0,0.0,0.0,0.2915,712837296256.34,PAT,2021.0,0.6102
79683537418.8,0.0,1200000000.0,0.0,14802533128.8,38421600.0,1537152834.0,0.0,0.0,0.0,0.0,0.6102,802416700170.0,PAT,2022.0,1.4801
39045651799.21999,0.0,1160000000.0,0.0,12965456094.099998,37140880.0,2703970034.0,0.0,0.0,0.0,0.0,1.4801,1262342185254.36,PAT,2023.0,0.4392
50739066787.079994,0.0,1140000000.0,0.0,12471435920.939999,36500520.0,1896559916.9999998,0.0,0.0,0.0,0.0,0.4392,823540559330.82,PAT,2024.0,0.4867
97641112713.01999,0.0,556070834.18,86921787814.59999,214383788.57999998,0.0,1705869919.1899998,4601618899.8,0.0,0.0,0.0,0.0136,359316521512.44,PBC,2016.0,0.002
102881407995.79999,0.0,0.0,364000000.0,0.0,0.0,3883598336.7999997,4536807366.0,0.0,0.0,0.0,0.002,440705115498.19995,PBC,2017.0,0.0094
119108213062.44,0.0,12978917725.310001,348400000.0,426865745.51000005,9091484555.11,11176177051.570002,4342372764.6,0.0,0.0,0.0,0.0094,618216729124.02,PBC,2018.0,0.0072
138134713808.0,0.0,12591487345.45,1438268000.0,7558341908.650001,65164641787.700005,19380429754.4,14625000000.0,0.0,0.0,0.0,0.0072,783832195888.2999,PBC,2019.0,0.0233
89015905579.23,0.0,12204056965.59,188690410278.09,3396929067.0,344941625711.97003,47181577323.51,14915880000.0,0.0,1.0,0.0,0.0233,611309959749.09,PBC,2020.0,0.0093
95136267605.44,0.0,12010341775.66,191650049995.68,2914775637.98,682382851477.46,72181112682.56,175989257.42,0.0,1.0,0.0,0.0093,449663507046.66,PBC,2021.0,0.0255
142586506155.0,0.0,11622911395.8,340372381269.0,3981374887.7999997,904149084415.7999,92138389178.4,170312184.6,0.0,1.0,0.0,0.0255,528299015617.7999,PBC,2022.0,0.049
160478092963.81998,0.0,11258617752.439999,518878040971.6,5056091412.46,1040409949730.48,98623978951.01999,164635111.78,0.0,0.0,0.0,0.049,547934303093.81995,PBC,2023.0,0.0315
155727431599.5,0.0,89407177627.43999,567216860465.9099,7032557151.48,1123788007372.47,96595808747.51999,161796575.36999997,0.0,0.0,0.0,0.0315,712064368772.1598,PBC,2024.0,0.0173
1146015299.05,0.0,0.0,15738361452.41,1078453132.54,535960230.44,276978665.87,0.0,0.0,0.0,0.0,0.0031,10883486009.85,PBK,2016.0,0.0023
205899689.79999998,0.0,0.0,12068540029.699999,1335409183.5,1072178746.8,270838740.9,0.0,0.0,0.0,0.0,0.0023,11567931367.999998,PBK,2017.0,0.0057
233646741.60000002,0.0,0.0,8250940569.570001,1178210083.71,1534245668.3600001,300192697.34000003,0.0,0.0,0.0,0.0,0.0057,10771120750.76,PBK,2018.0,0.0107
221177782.15,0.0,595619428.3000001,4802786216.150001,220789864.1,1488447290.2,465531157.65000004,0.0,0.0,0.0,0.0,0.0107,12063808723.2,PBK,2019.0,0.0235
6371849785.07,0.0,2130000.0,15889673790.4,137339151.04,0.0,492959338.88,0.0,0.0,1.0,0.0,0.1905,93489861895.04,PBP,2016.0,0.1802
6468154320.599999,0.0,2100000.0,19133789229.8,409771009.9,17858360905.7,581045033.0999999,0.0,0.0,0.0,0.0,0.1802,98284879172.19998,PBP,2017.0,0.1313
17456050206.260002,0.0,2010000.0000000002,16067312148.36,766763027.4300001,0.0,919406107.74,0.0,0.0,0.0,0.0,0.1313,117178683615.45001,PBP,2018.0,0.1665
13215783878.050001,0.0,1950000.0,8929726434.2,273744852.55,0.0,560264643.9,0.0,0.0,0.0,0.0,0.1665,144583000859.7,PBP,2019.0,0.0864
33066470499.93,0.0,1890000.0,5841310020.84,1385419254.03,0.0,457453412.01,0.0,0.0,1.0,1.0,0.0864,135579878483.48999,PBP,2020.0,0.0898
26313681435.4,0.0,1860000.0,3271889594.84,1628610997.84,45598182.1,309187318.88,0.0,0.0,1.0,1.0,0.0898,167148813279.36002,PBP,2021.0,0.0923
22885489629.6,0.0,1800000.0,1605806119.2,1469804940.0,0.0,267621850.79999998,0.0,0.0,1.0,1.0,0.0923,193120579954.79996,PBP,2022.0,0.1055
21805822551.82,0.0,0.0,608119270.0,1588547767.3799999,41852800.0,222549225.38,0.0,0.0,0.0,0.0,0.1055,201380275840.62,PBP,2023.0,0.1217
16304150727.419998,0.0,0.0,1689753528.7499998,1393049465.6699998,1246053322.1999998,520745444.42999995,0.0,0.0,0.0,0.0,0.1217,200190342889.31998,PBP,2024.0,0.1199
403289920385.54,62278900121.14,55752388242.93,430124003673.38,13390106000.46,501316208692.12,14614922366.289999,110026243218.23999,0.0,0.0,0.0,0.2307,1991327420437.18,PC1,2016.0,0.187
372604981140.0,75150354251.7,60428753338.1,763166527111.1,65745531987.799995,833705034003.7999,20007267560.699997,59797641536.5,0.0,0.0,0.0,0.187,1827645500657.9,PC1,2017.0,0.102
727278907832.04,68513479540.29,25288480.0,1049880339018.7501,74376796422.38,41092244714.43,25516788769.86,60668498264.700005,0.0,0.0,0.0,0.102,1901775215942.52,PC1,2018.0,0.1608
493658990868.55,110934399342.0,5392122775.0,1024863187629.4501,128889906262.0,287436808247.55,30863103328.850002,62956516920.05,0.0,0.0,0.0,0.1608,2877607729286.5503,PC1,2019.0,0.1091
903433737719.52,105871498492.41,5226211305.0,1337783727587.58,207742970455.02,742617737763.93,75480583267.53,40006018744.65,0.0,0.0,1.0,0.1091,3307904191463.7603,PC1,2020.0,0.1381
452323598706.44,137178138913.68,54216354770.0,1369160023269.1199,269009664470.76,234864469746.84,35483428494.22,50433635505.52,0.0,0.0,1.0,0.1381,3630236954501.96,PC1,2021.0,0.16
542144470991.39996,132652374754.79999,4977344100.0,3964494039956.4,413561997257.39996,227925895797.0,75479900571.0,383200289685.6,0.0,0.0,1.0,0.16,5381822257768.801,PC1,2022.0,0.0937
516268595418.54,157208574166.31998,4804041110.0,5006165321053.06,431698853266.57996,797959935759.62,151657160631.63998,892040655083.32,0.0,0.0,0.0,0.0937,4092925345217.5596,PC1,2023.0,0.0071
545784191808.02997,83034848223.54,8424107953.199999,4702374220764.18,416998390232.55,64231341639.02999,52425340511.99999,915744618284.9099,0.0,0.0,0.0,0.0071,3782978657147.9097,PC1,2024.0,0.0882
61015638346.579994,0.0,0.0,4388379306.04,2642375338.97,2129500052.08,864059680.15,5026090000.0,0.0,0.0,0.0,0.2465,710868179272.6799,PCC,2016.0,0.2398
98595465976.7,0.0,0.0,3473001499.1,1182693977.5,19030970966.0,7877711477.999999,3205300000.0,0.0,0.0,0.0,0.2398,610701268117.5,PCC,2017.0,0.2123
81575103744.62001,0.0,0.0,2459971977.8900003,318974589.59000003,30121585909.7,2073895647.46,2416276326.59,0.0,0.0,0.0,0.2123,586489613513.0299,PCC,2018.0,0.1805
78860796826.5,0.0,0.0,4671974048.95,298911262.65000004,9117558277.1,2132791943.1000001,2402856672.4500003,0.0,0.0,0.0,0.1805,520902198410.75,PCC,2019.0,0.1657
117076545283.32,0.0,1567822929.1200001,31921297645.23,506414733.93,38663601039.63,4372914663.18,2441544686.91,0.0,1.0,0.0,0.1657,368015445081.27,PCC,2020.0,0.0754
103394859912.7,0.0,2132984934.22,30437400554.18,1098883641.4,3931945332.82,8288001969.44,496000000.0,0.0,1.0,0.0,0.0754,443588998929.1,PCC,2021.0,0.0494
130578132431.4,0.0,2109653923.1999998,25766161319.399998,811766631.6,3369138411.0,6391711199.4,570000000.0,0.0,1.0,0.0,0.0494,360877070709.5999,PCC,2022.0,0.0509
127960028742.37999,0.0,1561050102.52,174141586885.59998,416697734.02,158971470775.86,3786199420.2999997,739500000.0,0.0,0.0,0.0,0.0509,429454174905.68,PCC,2023.0,0.0777
110490658781.96999,0.0,1899434302.7399998,174978641835.15,610019311.26,160632120023.87997,2931436439.79,826499999.9999999,0.0,0.0,0.0,0.0777,490781212323.50995,PCC,2024.0,0.1043
7883915488.81,0.0,0.0,185516612524.18002,60420314609.48,26279531389.260002,472573091.24,0.0,0.0,0.0,0.0,0.0,2195468154043.2102,PCDONGTHAP,2018.0,0.0
8087901354.650001,0.0,0.0,217083696014.9,62747904140.35,5507237855.6,0.0,0.0,0.0,0.0,0.0,0.0,2358843964410.05,PCDONGTHAP,2019.0,0.0
8952199671.87,0.0,0.0,198344007048.6,69074858566.98,33622897356.09,0.0,0.0,0.0,0.0,0.0,0.0,2694716609550.21,PCDONGTHAP,2020.0,0.0
8666722342.88,0.0,0.0,148436968344.02,20488101508.06,89556612577.78,6649508724.0199995,0.0,0.0,0.0,0.0,0.0,2710789186262.48,PCDONGTHAP,2021.0,0.0
45456909925.869995,0.0,86307600.0,0.0,4263145340.47,368775420.0,219084564.39,0.0,0.0,1.0,1.0,0.177,1718872496181.9097,PCE,2016.0,0.1553
22496213002.899998,0.0,86709000.0,0.0,4403084114.8,0.0,198961172.2,0.0,0.0,0.0,0.0,0.1553,1379826295066.7998,PCE,2017.0,0.1089
14221749070.5,0.0,104895200.0,0.0,3791721733.9,26800000.0,22247403.6,0.0,0.0,0.0,0.0,0.1089,1339430159024.9402,PCE,2018.0,0.0823
35402919855.55,0.0,24700000.0,0.0,4700217813.2,26000000.0,144481038.65,0.0,0.0,0.0,0.0,0.0823,1518505867900.45,PCE,2019.0,0.0957
28727921484.36,0.0,23940000.0,0.0,4051639267.83,25200000.0,662790421.44,0.0,0.0,1.0,1.0,0.0957,1210716921823.9202,PCE,2020.0,0.0795
38201475655.3,0.0,23560000.0,0.0,3181325158.2,76672920.0,415745364.18,0.0,0.0,1.0,1.0,0.0795,1154138267098.6,PCE,2021.0,0.3619
80104268348.4,0.0,24600000.0,0.0,3300800000.4,0.0,1508386875.0,0.0,0.0,1.0,1.0,0.3619,1778136391769.4,PCE,2022.0,0.1471
76037590616.86,0.0,23780000.0,0.0,2921157930.7799997,0.0,334591720.08,0.0,0.0,0.0,0.0,0.1471,2007277900491.6997,PCE,2023.0,0.1082
2424674.55,0.0,21660000.0,0.0,2651118479.0699997,0.0,283474524.39,0.0,0.0,0.0,0.0,0.1082,1800489736999.77,PCE,2024.0,0.1453
5156386183.92,0.0,1793460000.0,13453198542.31,0.0,0.0,5473372897.5199995,1398188800.0,0.0,0.0,0.0,-0.2551,288013021219.73004,PCF,2016.0,-0.0406
4683257065.9,0.0,1768200000.0,13155477473.599998,0.0,0.0,5508432623.4,1378496000.0,0.0,0.0,0.0,-0.0406,211744344384.3,PCF,2017.0,-0.0214
565662514.7,0.0,1692420000.0,192960000.0,0.0,0.0,5354980474.570001,1317407600.0,0.0,0.0,0.0,-0.0214,264685548055.33002,PCF,2018.0,0.0186
1586810306.25,0.0,1641900000.0,187200000.0,0.0,0.0,5365530833.0,1246232000.0,0.0,0.0,0.0,0.0186,188175053441.05002,PCF,2019.0,0.006
2184833732.13,0.0,0.0,175140000.0,0.0,0.0,4869109426.2300005,1207886400.0,0.0,0.0,0.0,0.006,247022696018.7,PCF,2020.0,0.0134
878969188.8,0.0,24800000.0,4960000.0,0.0,0.0,4827770590.58,1188713600.0,0.0,0.0,0.0,0.0134,178410381517.53998,PCF,2021.0,0.0032
4222679395.2,0.0,0.0,0.0,0.0,0.0,4692042306.599999,900168000.0,0.0,0.0,0.0,0.0032,171063970610.40002,PCF,2022.0,-0.0988
15992485783.579998,0.0,0.0,0.0,0.0,0.0,4374258384.0,0.0,0.0,0.0,0.0,-0.0988,133319973835.9,PCF,2023.0,0.0098
1831034898.3899999,0.0,0.0,1311000000.57,0.0,0.0,4338277791.9,0.0,0.0,0.0,0.0,0.0098,116035359706.13998,PCF,2024.0,0.0029
10972495475.09,0.0,1313447506.86,1078626837.59,11160884203.359999,1726895959.3,206416072.01999998,289991437.95,0.0,1.0,1.0,0.0259,473404005459.82996,PCG,2016.0,0.0008
9857085824.599998,0.0,1782533164.3,674297278.9,12751633469.4,938464146.9,582200436.3,5006498910.7,0.0,0.0,0.0,0.0008,347846301872.2999,PCG,2017.0,0.0121
14993591769.26,0.0,861901840.86,399522698.45000005,13742464622.09,898244254.8900001,1513682057.17,61366410.86000001,0.0,0.0,0.0,0.0121,217351722559.53003,PCG,2018.0,-0.0393
12612537051.4,0.0,1463584365.1000001,673942270.3000001,14717080169.35,2085267743.65,1294481249.1000001,65000000.0,0.0,0.0,0.0,-0.0393,228110069263.05002,PCG,2019.0,-0.2243
11649127503.51,0.0,961870440.51,830566937.97,15844457410.11,1092956931.36,5972310657.81,151711637.49,0.0,0.0,1.0,-0.2243,212571517544.19,PCG,2020.0,0.0242
8164057369.54,0.0,1248219067.82,263422252.62,37275524209.42,1034734308.48,8223442665.24,0.0,0.0,1.0,1.0,0.0242,177052486082.8,PCG,2021.0,0.0235
8433971134.2,0.0,39477523.199999996,10312532291.4,35539093565.4,1111140970.2,8182118553.599999,33490068.599999998,0.0,1.0,1.0,0.0235,234821469175.2,PCG,2022.0,0.0006
7873507480.839999,0.0,38161605.76,360498363.15999997,33942894335.539997,1141298898.1799998,19353498679.18,0.0,0.0,0.0,0.0,0.0006,244675295443.95996,PCG,2023.0,0.0059
8063304444.36,0.0,18299437706.46,270492731.07,31238772845.37,1055583921.6899999,16657245974.069998,9292605324.63,0.0,0.0,0.0,0.0059,177372893380.71,PCG,2024.0,-0.0485
38491059654.84,0.0,0.0,0.0,18169615084.84,0.0,571743621.84,0.0,0.0,0.0,0.0,0.0635,69922006419.58,PCH,2021.0,0.0659
47030272663.799995,0.0,0.0,120000000.0,16013498529.599998,13850191.2,505181890.2,0.0,0.0,0.0,0.0,0.0659,65749967769.6,PCH,2022.0,0.0654
39630641728.299995,0.0,13919999999.999998,115999999.99999999,14355250390.06,0.0,1257882310.32,0.0,0.0,0.0,0.0,0.0654,78202909211.62,PCH,2023.0,0.0495
27209089868.879997,0.0,0.0,113999999.99999999,12452122111.05,0.0,569338562.31,43610329367.189995,0.0,0.0,0.0,0.0495,66297224842.88999,PCH,2024.0,0.0494
16732841786.58,0.0,0.0,651567639.0,12339589.129999999,0.0,49954855.919999994,0.0,0.0,0.0,0.0,0.0174,57871956571.48,PCM,2016.0,0.0249
16012135080.199999,0.0,0.0,592894050.0,8542719.5,0.0,36150800.0,0.0,0.0,0.0,0.0,0.0249,82374102924.4,PCM,2017.0,0.0406
15160202602.210001,0.0,0.0,624842000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0406,82141281357.33,PCM,2018.0,0.0079
12821263739.7,0.0,0.0,528190000.0,230876672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,71174952709.25,PCM,2019.0,0.0166
13321717466.4,0.0,0.0,609685020.0,206000580.87,0.0,92176142.94,0.0,0.0,1.0,0.0,0.0166,62557305679.89,PCM,2020.0,0.0021
12856703078.16,0.0,0.0,576447480.0,250776749.35999998,0.0,69378003.1,0.0,0.0,1.0,0.0,0.0021,34435502197.74,PCM,2021.0,-0.0222
15015651308.4,0.0,0.0,534960000.0,171566896.79999998,0.0,232286737.2,0.0,0.0,1.0,0.0,-0.0222,31550084001.6,PCM,2022.0,-0.0139
13143316938.339998,0.0,0.0,527857999.99999994,75269605.55999999,0.0,461870546.23999995,0.0,0.0,0.0,0.0,-0.0139,41512700899.2,PCM,2023.0,-0.1839
9168205316.67,0.0,0.0,419512019.99999994,5406363.93,0.0,504685044.05999994,0.0,0.0,0.0,0.0,-0.1839,44340495905.58,PCM,2024.0,-0.2006
14235721236.71,0.0,0.0,0.0,386106087.60999995,0.0,465211370.21999997,0.0,0.0,1.0,0.0,0.0647,169747526701.33,PCN,2016.0,-0.0811
18809561506.399998,0.0,0.0,0.0,166536377.7,0.0,223608931.7,0.0,0.0,0.0,0.0,-0.0811,168825831571.6,PCN,2017.0,-0.3066
15450707612.77,0.0,0.0,0.0,159399104.37,0.0,189137150.18,0.0,0.0,0.0,0.0,-0.3066,29582194069.54,PCN,2018.0,-0.3651
7419473541.35,0.0,0.0,0.0,2318177958.85,0.0,277295206.5,0.0,0.0,0.0,0.0,-0.3651,22069101094.3,PCN,2019.0,-0.5084
5851529360.46,0.0,0.0,0.0,1465358770.26,0.0,4930394028.84,0.0,0.0,0.0,1.0,-0.5084,13603797789.75,PCN,2020.0,-0.3011
5615278228.16,0.0,0.0,0.0,697466701.66,0.0,4299330550.06,0.0,0.0,0.0,1.0,-0.3011,6591961031.440001,PCN,2021.0,0.0274
12621294676.8,0.0,0.0,0.0,82951186.8,0.0,3386235474.0,0.0,0.0,0.0,1.0,0.0274,8406541672.799999,PCN,2022.0,0.4422
12567998821.3,0.0,0.0,0.0,19117476.279999997,0.0,2028306404.06,0.0,0.0,0.0,0.0,0.4422,12840206366.619999,PCN,2023.0,0.1824
6888562926.01,0.0,0.0,80178336802.02,40485707229.0,98355191496.26001,1722918008.72,0.0,0.0,0.0,0.0,0.0,2265213552440.37,PCPHUTHO,2018.0,0.0
14438289919.95,0.0,0.0,79192859429.45,45354977559.450005,75303364532.5,3572483979.35,0.0,0.0,0.0,0.0,0.0,2571132622914.0503,PCPHUTHO,2019.0,0.0309
71541133931.61,0.0,0.0,55209901972.05,43600380251.4,86134235591.88,6918436524.51,0.0,0.0,0.0,0.0,0.0309,2962498364196.21,PCPHUTHO,2020.0,0.0275
10722786333.539999,0.0,0.0,491932148109.06,18384455142.48,39554173179.92,2658977024.4,0.0,0.0,0.0,0.0,0.0275,3083905600214.7803,PCPHUTHO,2021.0,0.0
21487909004.399998,0.0,0.0,604587250158.0,0.0,18064814179.8,612267711.0,0.0,0.0,0.0,0.0,0.0,3364527546783.6,PCPHUTHO,2022.0,0.0
24942151885.26,0.0,0.0,565984750209.34,0.0,24177655132.84,6436915089.7,0.0,0.0,0.0,0.0,0.0,3583305803539.2397,PCPHUTHO,2023.0,0.1094
38452355182.5,0.0,0.0,599253122708.13,57029556404.369995,43796794679.579994,771260895.8699999,0.0,0.0,0.0,0.0,0.1094,3941892935898.389,PCPHUTHO,2024.0,0.1662
6760710532.809999,6043136600.0,1485021800.0,9298836796.85,1854897032.7199998,35139675.0,568166191.12,0.0,0.0,1.0,1.0,0.0631,779998893729.2799,PCT,2016.0,0.0825
744207518.5999999,5958022000.0,189000000.0,0.0,415648619.4,34644750.0,1725896244.8,34980874331.9,0.0,0.0,0.0,0.0825,650169945628.7,PCT,2017.0,0.0045
92551497.21000001,5702678200.0,1712386000.0,0.0,330085531.24,0.0,5569308665.31,0.0,0.0,0.0,0.0,0.0045,262751993701.26,PCT,2018.0,0.0195
3564266784.65,5532449000.0,1466239152.3,0.0,449953407.15000004,27996310.55,20484866810.2,0.0,0.0,0.0,0.0,0.0195,164888096163.7,PCT,2019.0,0.0699
6578544165.4800005,5362219800.0,205537500.0,0.0,577213893.9,0.0,24364964224.44,0.0,0.0,0.0,1.0,0.0699,207725678434.25998,PCT,2020.0,0.0533
14196485706.42,0.0,202275000.0,0.0,107237804.62,0.0,307787079.88,0.0,0.0,0.0,0.0,0.0533,278504727312.08,PCT,2021.0,0.0454
12204864840.6,0.0,0.0,1331099996.3999999,8400000.0,0.0,91036008.6,0.0,0.0,0.0,1.0,0.0454,269773748843.4,PCT,2022.0,0.0459
1005530866.06,0.0,0.0,106833638565.95999,940106754.1199999,0.0,16679807055.659998,0.0,0.0,0.0,0.0,0.0459,164968782398.59998,PCT,2023.0,0.0847
2968061394.2099996,0.0,1254000000.0,282045893564.1,5165089781.4,380978097.39,57262888445.99999,0.0,0.0,0.0,0.0,0.0847,169802592703.65,PCT,2024.0,0.142
7361480531.299999,0.0,0.0,185089508692.19998,26784078045.899998,18342527345.1,9994197100.3,0.0,0.0,0.0,0.0,0.0,0.0,PCVINHPHUC,2017.0,0.0
12891669182.960001,0.0,0.0,171514990491.74002,23561752974.280003,4278605621.13,730140816.0400001,0.0,0.0,0.0,0.0,0.0,2446476115369.37,PCVINHPHUC,2018.0,0.0
33873133794.5,0.0,0.0,146905942727.05002,30153677344.05,6602768782.35,16198749267.35,0.0,0.0,0.0,0.0,0.0,2867336690795.2,PCVINHPHUC,2019.0,0.0191
40375999399.05,0.0,0.0,136881532148.76,28246922418.33,17821717082.19,36135137772.72,0.0,0.0,0.0,0.0,0.0191,3320434533180.24,PCVINHPHUC,2020.0,0.0069
6818347791.14,0.0,0.0,527239782443.74,11160594775.92,21878761822.4,25724115307.2,0.0,0.0,0.0,0.0,0.0069,3410495121003.68,PCVINHPHUC,2021.0,0.0555
3404590266.0,0.0,0.0,577268212007.4,26672155602.0,4031448263.3999996,1309445259.0,0.0,0.0,0.0,0.0,0.0555,3783509926790.4004,PCVINHPHUC,2022.0,0.0
11943614836.92,0.0,0.0,490064976354.89996,0.0,5738188144.879999,9040246944.539999,0.0,0.0,0.0,0.0,0.0,3959776884602.6597,PCVINHPHUC,2023.0,0.0631
72585820016.15999,0.0,0.0,615392386788.1499,24426368245.679996,62370376212.20999,7482062057.909999,0.0,0.0,0.0,0.0,0.0631,4159470738459.12,PCVINHPHUC,2024.0,0.0965
21819856306.51,0.0,186322460.0,332918682632.83997,685186946.27,0.0,571852533.13,0.0,0.0,0.0,0.0,1.7896,197736123765.99,PCX18,2016.0,-1.444
22821730653.399998,0.0,212524900.0,295988577101.0,1542703967.0,0.0,1757661771.6,0.0,0.0,0.0,0.0,-1.444,218529398311.0,PCX18,2017.0,2.2688
23678417916.88,0.0,214560456.29000002,268907062348.00003,1434712829.44,0.0,8760745463.66,0.0,0.0,0.0,0.0,2.2688,177624080778.42,PCX18,2018.0,-1.3131
24848289094.2,0.0,208155666.55,221842271918.80002,4122724418.8,0.0,39317839997.15,0.0,0.0,0.0,0.0,-1.3131,215192878438.2,PCX18,2019.0,1.2791
6714893422.7,0.0,0.0,6821979620.0,3218679137.58,0.0,1698893907.1999998,42600000.0,0.0,0.0,1.0,0.2837,217538396300.86002,PDB,2016.0,0.2519
8684008719.4,0.0,0.0,17817202200.0,2523290870.1,694684944.0999999,2234505947.1,42000000.0,0.0,0.0,0.0,0.2519,239122533149.5,PDB,2017.0,0.1276
11116525462.16,0.0,0.0,24286601195.0,3680888579.17,58730695.85,2812068119.9900002,40200000.0,0.0,0.0,0.0,0.1276,250415924102.00003,PDB,2018.0,0.1417
15765588625.15,0.0,0.0,15206690525.0,2719396621.5,0.0,2684899349.6,39000000.0,0.0,0.0,0.0,0.1417,248652214598.45,PDB,2019.0,0.1542
14747383261.17,0.0,0.0,14244785793.0,3936217653.27,2277642267.81,2689367853.69,100800000.0,0.0,0.0,1.0,0.1542,231388076516.94,PDB,2020.0,0.0284
14690098568.16,0.0,0.0,6509653482.0,3554354440.66,1059686953.72,1387053655.92,99200000.0,0.0,0.0,1.0,0.0284,153754043101.38,PDB,2021.0,0.017
6634656146.4,0.0,0.0,2980831560.0,3590626056.6,0.0,1548608988.6,6696000000.0,0.0,0.0,1.0,0.017,153799590226.8,PDB,2022.0,0.0029
10549638650.48,0.0,0.0,1904100907.9999998,3361898060.8599997,228113999.99999997,1908465410.8999999,6311564338.98,0.0,0.0,0.0,0.0029,160778544251.78,PDB,2023.0,0.0191
6411255733.889999,0.0,28499999.999999996,450299999.99999994,3403827957.72,224180999.99999997,775756055.52,6073467609.24,0.0,0.0,0.0,0.0191,130278607015.31999,PDB,2024.0,0.0719
878753424.0899999,0.0,355000000.0,17106846749.92,3200557059.95,473453168.08,111077815.17,8642595700.0,0.0,1.0,1.0,0.0057,45878091580.45,PDC,2016.0,0.0353
664033181.6999999,0.0,350000000.0,16865905246.4,1430913706.6,226642558.79999998,30569064.4,8520868999.999999,0.0,0.0,0.0,0.0353,33778187773.399994,PDC,2017.0,0.0443
12736337331.68,34990545542.130005,335000000.0,16143080735.84,713894203.12,721360767.5400001,679795446.23,8155688900.000001,0.0,0.0,0.0,0.0443,58787496232.97,PDC,2018.0,0.0008
9923982725.15,34847283932.5,325000000.0,15702667728.800001,232262839.9,627260681.45,2337695404.2000003,7912235500.0,0.0,0.0,0.0,0.0008,38088390965.299995,PDC,2019.0,0.0116
3327906013.11,32986338589.89,315000000.0,7464334721.76,9144952193.79,195200463.78,428877577.8,7668782100.0,0.0,1.0,1.0,0.0116,32251030530.39,PDC,2020.0,-0.0589
1196536017.86,31378823389.54,310000000.0,39556000.0,12847595720.22,0.0,13065335.64,7547055400.0,0.0,1.0,1.0,-0.0589,27059393434.579998,PDC,2021.0,-0.1104
474234238.2,29317646598.6,0.0,92280000.0,9924961047.6,656338594.1999999,32453622.599999998,5111827643.4,0.0,1.0,1.0,-0.1104,18924520215.0,PDC,2022.0,0.0376
40509458.519999996,27579898117.82,30565999.999999996,89204000.0,7866092315.4,755058603.2399999,1925075702.62,4580003033.32,0.0,0.0,0.0,0.0376,25016438937.76,PDC,2023.0,0.0503
39815321.37,26107873785.51,12938999.999999998,87665999.99999999,7129638150.419999,0.0,2515421399.43,3887405485.68,0.0,0.0,0.0,0.0503,22649177481.87,PDC,2024.0,0.0286
30253110881.46,0.0,31950000.0,26472245488.71,3476747813.97,0.0,25717304205.489998,2470800000.0,0.0,0.0,0.0,0.0011,342067937402.17,PDGC,2016.0,0.0048
25446313836.3,4161596317.8999996,31499999.999999996,33743177778.1,2397645387.8999996,2147218009.9999998,18581327999.5,2436000000.0,0.0,0.0,0.0,0.0048,355427877445.19995,PDGC,2017.0,0.20665404182773392
42087896814.130005,3390497812.9900002,20100000.0,38451047200.29,1151547209.93,145816363.88,13710781784.7,2621749664.0,0.0,0.0,0.0,0.20665404182773392,330184886234.12,PDGC,2018.0,0.4574
47055680096.1,3013264675.85,19500000.0,47036590207.75,1300632561.15,7398561839.5,9769038433.7,2543488480.0,0.0,0.0,0.0,0.4574,320454860847.55,PDGC,2019.0,0.2093
45678597718.95,3456738437.67,9450000.0,71989834138.74,1519337378.79,46282285262.43,11520163737.18,0.0,0.0,0.0,0.0,0.2093,299875057196.4,PDGC,2020.0,0.2395
42679077018.76,3398433984.94,9300000.0,76739709348.72,2273979860.86,81540025878.02,12180063414.02,0.0,0.0,0.0,0.0,0.2395,339856402263.02,PDGC,2021.0,0.1251
87720787698.0,67271264294.399994,9000000.0,66698197523.399994,847408969.1999999,332244193.2,19931689792.8,0.0,0.0,0.0,0.0,0.1251,296945619100.8,PDGC,2022.0,0.3043
336689293.12,0.0,0.0,129592087452.84999,11121619258.67,87306579420.98999,3947374807.1699996,15737150000.0,0.0,1.0,1.0,0.1573,187121911393.38,PDN,2016.0,0.1863
95960720.8,0.0,0.0,124194924561.4,19177189285.8,75188384880.0,204423135.7,15515499999.999998,0.0,0.0,0.0,0.1863,236264582953.69998,PDN,2017.0,0.1935
321770358.22,0.0,0.0,125857526068.11,18049764260.190002,92681999702.8,632438009.09,14850550000.0,0.0,0.0,0.0,0.1935,280896111335.89,PDN,2018.0,0.2507
