revenue_lag1,in_stock_lag1,invest_nav_lag1,long_receive_lag1,long_liability_lag1,other_long_asset_lag1,cwip_lag1,other_short_asset_lag1,long_invest_lag1,other_fund_lag1,gov_own_lag1,for_own_lag1,expense_lag1,company,year,revenue
25.99562019387747,27220127448.5,0.0,0.0,765828000.0,142023249.89999998,170760289.0,0.0,2730000000.0,0.0,0.0,0.0,178666640177.19998,ACE,2017.0,25.871179721671826
25.871179721671826,23683881793.68,0.0,0.0,265324270.58,1321586400.72,0.0,0.0,2613000000.0,0.0,0.0,0.0,160273144270.55002,ACE,2018.0,25.813601573162032
25.813601573162032,41081605064.5,0.0,0.0,0.0,1310569669.5,0.0,29378179.35,2535000000.0,0.0,0.0,0.0,152487060746.15002,ACE,2019.0,25.915439528010506
25.915439528010506,37904084555.4,0.0,0.0,983253474.0,1375770805.29,91510457.85,215711131.86,2457000000.0,0.0,1.0,1.0,169081238839.59,ACE,2020.0,25.931172583108154
25.931172583108154,28830261217.78,0.0,0.0,15119354561.9,2527574877.88,278544109.04,128154064.48,2418000000.0,0.0,1.0,1.0,167378557564.74,ACE,2021.0,25.73867449752435
25.73867449752435,38673008574.6,0.0,0.0,0.0,1295157987.0,27001288.8,373057018.8,2340000000.0,0.0,1.0,1.0,134576835181.8,ACE,2022.0,25.925559403068867
25.925559403068867,42425571878.18,0.0,0.0,0.0,1869507185.58,0.0,34655983.68,2262000000.0,0.0,0.0,0.0,167740363428.16,ACE,2023.0,25.8497520926075
25.8497520926075,32422468006.26,0.0,0.0,973086899.9999999,1531001087.3999999,536837821.79999995,156507541.38,2223000000.0,0.0,0.0,0.0,155693485377.18,ACE,2024.0,25.829942912833708
28.388534172820428,674174945979.52,0.0,592333600.0,0.0,138854295641.92,545155413.32,21020916080.04,0.0,0.0,0.0,0.0,1704740681419.15,ACG,2018.0,28.55426555030619
28.55426555030619,901421403214.15,0.0,966372550.0,0.0,153128273767.95,15026226689.5,63366671512.3,0.0,0.0,0.0,0.0,2108376305395.75,ACG,2019.0,28.65841625552918
28.65841625552918,831569747196.51,0.0,1359494010.0,1478572200.0,163820796748.56,809427046.68,44823249224.46,52290000000.0,0.0,0.0,0.0,2485149502288.9497,ACG,2020.0,28.47570203862087
28.47570203862087,702438102665.78,0.0,3551812972.0,4088870226.98,137137973887.06,1649475999.82,20272094952.66,0.0,0.0,0.0,0.0,2037170211635.6802,ACG,2021.0,28.312148624434773
28.312148624434773,828180786279.0,0.0,193401908043.0,5728593658.2,119026429763.4,855328169.4,14940910212.6,165130620000.0,0.0,0.0,1.0,1728885443902.7998,ACG,2022.0,28.584907200202295
28.584907200202295,850777156691.22,0.0,212827319412.21997,7348731591.559999,116735418265.07999,2662300997.14,27641929192.64,357182096000.0,0.0,0.0,0.0,2234970221132.46,ACG,2023.0,28.393887285253445
28.393887285253445,646667358083.73,0.0,94020584358.26999,8561868488.699999,112878429895.49998,12278966164.14,9633978371.939999,342615847797.81,0.0,0.0,0.0,1909104931946.64,ACG,2024.0,28.396333863104086
27.419098565434787,319441939426.24,0.0,175334500.0,62643290836.74,2657874202.3199997,23979203960.55,27700397356.44,1151305548.81,0.0,0.0,1.0,759912977297.75,ACL,2016.0,27.528580570969083
27.528580570969083,323960943784.8,0.0,174905500.0,43489163351.899994,5429877288.5,5808968825.799999,39282929424.2,1117524130.1,0.0,0.0,0.0,848372890454.5999,ACL,2017.0,27.40256131154871
27.40256131154871,217898022610.90002,0.0,167041050.0,24376892892.09,6163816404.59,12934321329.36,41145246213.48,1069630238.8100001,0.0,0.0,0.0,748681350724.76,ACL,2018.0,27.72428811063524
27.72428811063524,300447990523.85004,0.0,0.0,0.0,3653940369.9500003,4025965757.4500003,43929033058.950005,1092000000.0,0.0,0.0,0.0,905002110983.1,ACL,2019.0,27.517904984533473
27.517904984533473,445092507912.78,0.0,0.0,0.0,4949783485.29,3839987417.4900002,43459436873.16,1058400000.0,0.0,0.0,1.0,767400192415.08,ACL,2020.0,27.103540096376648
27.103540096376648,604122109146.26,0.0,0.0,0.0,4338116754.96,5476491671.46,41477654376.04,620000000.0,0.0,0.0,1.0,543906953697.34,ACL,2021.0,27.313886711443214
27.313886711443214,511576111057.8,0.0,0.0,0.0,4642976911.8,3662424745.7999997,39922097040.6,600000000.0,0.0,0.0,1.0,681790715699.4,ACL,2022.0,27.240689814168235
27.240689814168235,535062345342.33997,0.0,0.0,0.0,4886779727.04,3535226511.3399997,47557047858.0,580000000.0,0.0,0.0,0.0,582367225991.34,ACL,2023.0,27.17928055362546
